user.screen_name,full_text,id
Mahnaz24254766,"@HouseDemWomen @HouseDemocrats Diversity visa winners #DV2017-2020 denied under Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#AfricanBan
#NoBan https://t.co/whZAyZt9My",1382375149157122050
sublimner,@KishacuzIcan @goggleboi @midlifequeer @GMA @colton @RobinRoberts It's not even easy or safe to be heterosexual. That wasn't the point. The point is just that he's playing the gay victim card and we all know it.,1382375115082457090
CaiiroShin0838,Using the 'Race card' for what??? https://t.co/mYEpefJxKF,1382375093444087812
iadosky,@Malkhattab Me looking for immigrant allies https://t.co/xdc0PIVjHw,1382375081758834692
Waukegandrumli1,"@phoxygirl @DaniHousehold I ain’t ugly when you don’t even show your face, if she’s white, then why would she assume most people who don’t like Alicia Fox racist like an SJW",1382375073722548226
Kanha_52558650,"@solankineha @7558Xyz @theprayagtiwari Fake sc st act, free scholarship, free victim card ab kya chandpe le jae be",1382375053405294593
lwalshmill,"These are the folk in charge of AMERICA. Coming from immigrant ancestors, I'm just angry at this freaking attitude. Geezus Christ. This nastiness has got to stop. No wonder this country is in the shape it's in with people like @govkritinoem in charge. https://t.co/W3JhTD2ztE",1382375026452746248
MarkKahn2,"@xmjEE @LanceRoberts @michaellebowitz @RealInvAdvice @SoberLook Grt pt. The woman who cuts my hair, 1st gen immigrant, owns a tiny salon, no formal ed, said to me last wk, what's going to happen after these checks are spent? Her landlord offered her more space; she's afraid of (my words, her thoughts) the fall off once the stimulus is spent.",1382374998124474369
Mahnaz24254766,"Diversity visa winners #DV2017-2020 denied under Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#AfricanBan
#NoBan https://t.co/CpCPiqirf8 https://t.co/BGKDFQTLMh",1382374969183760387
RepublicanDalek,"THE WASHINGTON POST, TO ITS CREDIT, DISCUSSES FACT THAT THESE EARLY PUBLIC HEALTH DECISIONS WERE IN NO SMALL PART MOTIVATED BY FEAR OF, AND A DESIRE TO CRACK DOWN ON, IMMIGRANT OR OTHER MINORITY COMMUNITIES. EVEN LAWYERS OFTEN GLOSS OVER THAT PART OF THE HISTORY!",1382374918151622659
CARTERmated,"Ke kgala YT for always playing Life's Good mme ke nna ke finda ha Future a tsena ka
""100 thousand for the cheapest ring on a nigger finger, lil bxtch""",1382374911520411648
Rudi_Weinberg,@EytanSaenger @SallyGold @scottmstringer @NYWFP @UFT What's the problem? It's Scott supporting an immigrant community and an ally of ours.,1382374899084374017
ihartstein,@kpop1978 @joncoopertweets Family values like taking and losing immigrant kids?,1382374892578992128
nomziiii,"A yt colleague gave me a lift home today and our conversation left me fascinated ngezinto abacinga ngazo ababantu. 
We talked about her rat hugging and kissing her as soon as she gets home. She’s worried about what diet to put it on because it’s rejecting the current one. Mkr.",1382374884731412488
huggybear99,@Timcast Is it called ‘My Auger’ Have you appointed a board of SJW’s yet?,1382374879970750465
RolenSimp,@ameen_alt Nigger that feels attacking its just werid,1382374874820272130
Ewmide,@lookitsboomi i’m about to block u nigger,1382374863940227076
jordanwells,"The Fresno sheriff is circumventing California's commitment to protecting immigrant communities. The Fresno BoS must rein in Sheriff Mims and end ICE transfers altogether.

Thank you @MariaRomani_ and @FresnoBee's @YeseniaAmaro for shining a light on these harmful practices. https://t.co/Gwr4qM9zL5",1382374824740220930
JimmySoliman8,"@WhiteHouse Please give some priority to DV interviews as it is the only immigrant visa type associated with a fiscal year.
You should increase the number of #DV2021 interviews, because there is only less than 6 months are left.
@TravelGov @SecBlinken @USEmbassyCairo @USAinKSA 
#HurryUp🥺😔",1382374802422386689
David_J_Bier,"Using the phrase ""miserable choices"" to refer not to what persecuted migrants face under Biden's anti-immigrant policies but rather what the political decisions *Biden* gets the power to execute from the comfort of the White House is peak Cecilia Muñoz https://t.co/DSYIKEyaxM https://t.co/E2qodYKEdG",1382374795413749760
MoreForD4,"He came here knowing that his voice would not be treated equal to others, and that as a Black immigrant his vote would not be tallied. In spite of this, he labored tirelessly to provide for our family and imparted onto us the values of compassion, integrity, and hard work. (2/4)",1382374790116282368
erickson_allan,Truckloads of lies and false allegations over the course of decades has destroyed trust thanks to the activism of people like Obama. Leftists will never be honest about racism so long as playing the race card lines their pockets. https://t.co/jHWqHCB0mQ,1382374673241952256
abiera95,"Don't use the race card here, Ms. Ging. The ANC is giving  a platform to a country who's been displaying aggressive moves on the contested waters. Besides, is the Filipino-Chinese community here in the Philippines that populous? I honestly find the timing off and unsettling. https://t.co/EXbkjE1kwa",1382374623967346688
JackValJack,@Toon_Fox99 Sophie Labelle is like the most stereotypical SJW ever.,1382374606242160641
talkatpaul,"@IdiotInner @TheBigNickJ A Greek born immigrant from Canada, no less...",1382374600844054528
DefiDuScholes,"@ohmanemane019 @MihirChhablani @LFCJaake @FootyAccums Schmeichel denies ever saying it pal, that’s why fergie said Wright was ‘playing the race card’ - Suarez admitted to saying it and your CLUB decided players would wear justice for Suarez T-shirt’s yet you’re trying to compare the 2? Clutching at straws a bit aren’t you?",1382374599468408834
neli23144460,"@HouseDemWomen @RepSylviaGarcia 🇺🇸🇺🇸Diversity visa winners 2017-2020  
by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#NoBan
#DV2017-2020",1382374577733398534
OrganizeNM,".@POTUS, we need you to include a pathway to citizenship for essential immigrant workers and their families, Now is the time to stand with them! #WeAreHome https://t.co/qRSFH6hq0j",1382374541024907264
swuv7lul,@okBellax nigger dart,1382374538294525952
JimmySoliman8,"@WhiteHouse Please give some priority to DV interviews as it is the only immigrant visa type associated with a fiscal year.
You should increase the number of #DV2021 interviews, because there is only less than 6 months are left.
@TravelGov @SecBlinken @USEmbassyCairo @USAinKSA 
#HurryUp🥺😔",1382374527670308868
neli23144460,"@MuslimAdvocates 🇺🇸🇺🇸Diversity visa winners 2017-2020  
by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#NoBan
#DV2017-2020",1382374442437808139
DeenDiyana,"It’s fucked up, cos if it was the other way round. The story would be, ohh this immigrant was so rude, put it in my time and no consideration for other people. https://t.co/is7Ecqp2AD",1382374435215261704
Victim_Card_,@ManishK45230732 @SonuSood Arre baap re 🤣🤣,1382374390596194304
16YearsOfBiden,@Dmitry_ca So youre saying you only want immigrant Students whos parents have money to come to canada,1382374368626491395
WYNDIG0,@trashyenby A SOFT NIGGER 😭😭,1382374349810900997
WESCanada,"WES' Shaunna-Marie Kerr and @ChiedzaPas spoke alongside Behnoush Amery of @LMIC_CIMT and @marcopolis at @metropolisconf in a panel exploring knowledge management and mobilization in the immigrant and #refugee-serving sector. Watch the recording: https://t.co/aEpuFCnTZf
#cdnimm",1382374349651517441
EU_Russia_CSF,"In this week's #LegalDialogueJournal Digest #LDDigest: @ECHR_CEDH rules obligatory vaccination may be necessary, #Italy ends censorship of films, #Denmark further targets immigrant neighbourhoods and more legal news from #EU and #Russia https://t.co/rziISKHg4U",1382374303610642433
ApsyAngst,@govkristinoem Native Americans wish they'd had that choice when your diseased riddled unwanted illegal immigrant white kin came &amp; stole &amp; murdered everything in sight. If only...,1382374269590638592
jiyongsxxi,your faves never had on originality so stfu and stop playing the victim card 🤫🤫🤫,1382374265807282182
ralphedz23,"My underdog coins are going up??? $GRT $SUSHI

$BTC $ETH $LTC $LINK $BCH $XLM $AAVE $UNI  $MKR  $GRT $ZEC $ETC  $XRP $ADA $WRX $LTC $OGN $CHZ $ENJ $CAKE $BNB https://t.co/4Sbt6Iozyo",1382374241216176131
HookedOnHolz,@18millionrising @VICENews @SEAFN1 @MekongNYC Why does it matter if he is White? You’re just looking to get that race card out https://t.co/YaFDfwAFzu,1382374221398020097
MojoMagicMan,"@MJLew831 @BlasianBusiness @cnnbrk WHY? 

Hell, the city is being SUED by Race-Baiter/Race Card ""Attorney"", Benjie, ""Gettin dem Benjamins"", Crump FOR MILLIONS! He &amp; Al Sharpton ALWAYS show up

Daunte's Momma &amp; Grandmomma DON'T GIVE A DAMN about Daunte's Baby Momma! ""All dat monies is mines!"", his Momma said. ~ sic https://t.co/8Z3t8DpuTe",1382374212590010375
Dupe18245619,@TransAlt You don't think the authenticity of the truck matters? Just yesterday we called for the arrest of an immigrant employee. Don't forget immigrants led the recovery back from the pandemic. They will also lead the way against traffic violence.,1382374167618715650
Psygrav,"Bruh, you gotta know the food don't have that American appearance.

It hits but if and only if you can get beyond the appearance.

Also, Chinese need to be immigrant(1st gen) not born here(2nd gen). Born here no different than you https://t.co/jUrVFCj2nz",1382374120919212036
nojardimderosas,"The teacher who just straight up called me a ""retarded nigger"" and ""illiterate Paki"" because I didn't like reading out loud in primary school https://t.co/xQzoAvgNll",1382374071451586560
trashyenby,if u not black don’t call me bestie 💀 when non blacks call me bestie it feel like soft nigger,1382374050832523270
dpsilverlake,@Looking31457781 @IlikeEth2 @WCCO Statistics show more white people are shot by police than black. More white people also get pulled over. So stop playing the race card. It does not work anymore,1382374042963951620
BkwHookem,@NBCNews The VICTIM card is lucrative. All a business plan. Fuck outta here.,1382373998604865541
neli23144460,"@humanrights1st @anikaades 🇺🇸🇺🇸Diversity visa winners 2017-2020  
by Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#NoBan
#DV2017-2020",1382373968242380801
kirchn3r,@thetasteofoink @OfftheDimmadome @smithsara79 @Sundae_Gurl but yeah you be in that situation and see how you react. you would probably just not do anything and start crying bc your a puss ass sjw,1382373904782663682
winkyzdobby,"@YourTimeUp_IPS @upword_ See, triggered for no reason at all. 
Any sane person reading this conversation, can tell I am emphasizing with full authority.
Victim card. Lmao😂",1382373845089230850
RealPonziTrader,"$MKR
Good reaction from daily support https://t.co/XwVVpj4hlH",1382373742848921606
NappNazworth,"The answer to the problem presented in this chryon is for the GOP to stop being anti-immigrant. Why doesn't Tucker even consider this an option? When the answer comes to you, you'll understand why his argument is xenophobic. /end https://t.co/0aKDsFiew4",1382373740550361088
THECRITIC_SA,@George_Mogwase 🔥it’s enough my nigger I see a lot of people here saying it’s not 🤣🤣acting rich but in reality they’re broke pressure yale ndawo is too much,1382373704143896577
jalissadawggggg,Just an FYI the Vice President is trying to use a prison that was shut down because it was not fit for juveniles to live to house immigrant children...I’m sure we all want those kids at home not in prison cells https://t.co/xOjO7M1yNF,1382373673835847684
